date,day,team_1,team_2,number,winner,gb,score_diff,평균기온(°C),일강수량(mm),평균 상대습도(%),합계 일조시간(hr),이산화질소,일산화탄소,아황산가스,오존등급_num,NO2등급_num,전운량등급_num,sales
2025-05-10,토,삼성,LG,1.0,LG,1.0,-3,12.3,14.1,95.5,0.0,0.0144,0.38,0.0026,2,1,3,52.33
2025-05-10,토,KT,롯데,1.0,롯데,3.0,-3,12.3,14.1,95.5,0.0,0.0144,0.38,0.0026,2,1,3,83.56
2025-05-10,토,두산,NC,0.8507789473684211,두산,8.5,0,12.3,14.1,95.5,0.0,0.0144,0.38,0.0026,2,1,3,83.27
2025-05-11,일,키움,한화,0.9555661729574773,한화,0.0,-8,14.7,0.0,76.9,4.7,0.013,0.46,0.003,2,1,2,52.23
2025-05-11,일,SSG,KIA,1.0,SSG,8.0,4,14.7,0.0,76.9,4.7,0.013,0.46,0.003,2,1,2,35.6
2025-05-11,일,SSG,KIA,1.0,SSG,8.0,4,14.7,0.0,76.9,4.7,0.013,0.46,0.003,2,1,2,35.6
2025-05-11,일,SSG,KIA,1.0,SSG,8.0,4,14.7,0.0,76.9,4.7,0.013,0.46,0.003,2,1,2,35.6
2025-05-11,일,SSG,KIA,1.0,SSG,8.0,4,14.7,0.0,76.9,4.7,0.013,0.46,0.003,2,1,2,35.6
2025-05-11,일,삼성,LG,1.0,LG,1.0,-3,14.7,0.0,76.9,4.7,0.013,0.46,0.003,2,1,2,45.07
2025-05-11,일,KT,롯데,1.0,롯데,3.0,-5,14.7,0.0,76.9,4.7,0.013,0.46,0.003,2,1,2,59.14
2025-05-11,일,KT,롯데,1.0,KT,8.0,0,14.7,0.0,76.9,4.7,0.013,0.46,0.003,2,1,2,59.14
2025-05-11,일,KT,롯데,0.7737967914438503,롯데,3.0,-5,14.7,0.0,76.9,4.7,0.013,0.46,0.003,2,1,2,59.14
2025-05-11,일,KT,롯데,0.7737967914438503,KT,8.0,0,14.7,0.0,76.9,4.7,0.013,0.46,0.003,2,1,2,59.14
2025-05-11,일,두산,NC,0.8154105263157895,NC,7.5,-6,14.7,0.0,76.9,4.7,0.013,0.46,0.003,2,1,2,63.2
2025-05-11,일,두산,NC,0.8154105263157895,NC,7.5,-3,14.7,0.0,76.9,4.7,0.013,0.46,0.003,2,1,2,63.2
2025-05-11,일,두산,NC,0.3861894736842105,NC,7.5,-6,14.7,0.0,76.9,4.7,0.013,0.46,0.003,2,1,2,63.2
2025-05-11,일,두산,NC,0.3861894736842105,NC,7.5,-3,14.7,0.0,76.9,4.7,0.013,0.46,0.003,2,1,2,63.2
2025-05-13,화,삼성,KT,0.44825,삼성,7.0,2,19.9,0.0,47.4,9.0,0.0256,0.43,0.0035,2,1,1,31.91
2025-05-13,화,KIA,롯데,0.8206829268292682,KIA,8.0,3,19.9,0.0,47.4,9.0,0.0256,0.43,0.0035,2,1,1,11.49
2025-05-13,화,SSG,NC,0.5541739130434783,SSG,7.0,3,19.9,0.0,47.4,9.0,0.0256,0.43,0.0035,2,1,1,33.44
2025-05-13,화,한화,두산,0.849702604088569,두산,9.0,-1,19.9,0.0,47.4,9.0,0.0256,0.43,0.0035,2,1,1,36.4
2025-05-13,화,LG,키움,0.7612631578947369,LG,0.0,3,19.9,0.0,47.4,9.0,0.0256,0.43,0.0035,2,1,1,75.05
2025-05-14,수,삼성,KT,0.505,KT,8.0,-1,21.0,0.0,52.8,11.7,0.0214,0.42,0.0034,2,1,1,33.3
2025-05-14,수,KIA,롯데,0.9093170731707317,롯데,3.0,-4,21.0,0.0,52.8,11.7,0.0214,0.42,0.0034,2,1,1,12.69
2025-05-14,수,SSG,NC,0.4960434782608696,NC,7.5,-3,21.0,0.0,52.8,11.7,0.0214,0.42,0.0034,2,1,1,32.95
2025-05-14,수,한화,두산,0.849702604088569,두산,9.0,-6,21.0,0.0,52.8,11.7,0.0214,0.42,0.0034,2,1,1,35.77
2025-05-14,수,LG,키움,0.7699368421052631,LG,0.0,12,21.0,0.0,52.8,11.7,0.0214,0.42,0.0034,2,1,1,79.46
2025-05-15,목,삼성,KT,0.505,삼성,8.0,13,19.5,1.1,80.9,0.8,0.0158,0.35,0.0027,2,1,3,38.77
2025-05-15,목,KIA,롯데,0.8513170731707317,KIA,9.0,1,19.5,1.1,80.9,0.8,0.0158,0.35,0.0027,2,1,3,14.87
2025-05-15,목,SSG,NC,0.43830434782608696,SSG,8.0,4,19.5,1.1,80.9,0.8,0.0158,0.35,0.0027,2,1,3,39.06
2025-05-15,목,한화,두산,0.849702604088569,두산,9.0,-6,19.5,1.1,80.9,0.8,0.0158,0.35,0.0027,2,1,3,39.11
2025-05-15,목,LG,키움,0.7629052631578948,LG,0.0,4,19.5,1.1,80.9,0.8,0.0158,0.35,0.0027,2,1,3,85.13
2025-05-17,토,LG,KT,0.9668631578947369,KT,7.0,-8,18.3,2.2,86.4,6.0,0.0127,0.27,0.0029,2,1,2,83.27
2025-05-17,토,LG,KT,0.9668631578947369,KT,7.0,-1,18.3,2.2,86.4,6.0,0.0127,0.27,0.0029,2,1,2,83.27
2025-05-17,토,LG,KT,0.7499368421052631,KT,7.0,-8,18.3,2.2,86.4,6.0,0.0127,0.27,0.0029,2,1,2,83.27
2025-05-17,토,LG,KT,0.7499368421052631,KT,7.0,-1,18.3,2.2,86.4,6.0,0.0127,0.27,0.0029,2,1,2,83.27
2025-05-17,토,KIA,두산,0.8221463414634146,KIA,7.0,3,18.3,2.2,86.4,6.0,0.0127,0.27,0.0029,2,1,2,19.34
2025-05-17,토,KIA,두산,0.8221463414634146,KIA,7.0,3,18.3,2.2,86.4,6.0,0.0127,0.27,0.0029,2,1,2,19.34
2025-05-17,토,KIA,두산,1.0,KIA,7.0,3,18.3,2.2,86.4,6.0,0.0127,0.27,0.0029,2,1,2,19.34
2025-05-17,토,KIA,두산,1.0,KIA,7.0,3,18.3,2.2,86.4,6.0,0.0127,0.27,0.0029,2,1,2,19.34
2025-05-17,토,한화,SSG,0.849702604088569,한화,1.0,1,18.3,2.2,86.4,6.0,0.0127,0.27,0.0029,2,1,2,46.39
2025-05-17,토,한화,SSG,0.849702604088569,SSG,7.0,-3,18.3,2.2,86.4,6.0,0.0127,0.27,0.0029,2,1,2,46.39
2025-05-17,토,한화,SSG,0.849702604088569,한화,1.0,1,18.3,2.2,86.4,6.0,0.0127,0.27,0.0029,2,1,2,46.39
2025-05-17,토,한화,SSG,0.849702604088569,SSG,7.0,-3,18.3,2.2,86.4,6.0,0.0127,0.27,0.0029,2,1,2,46.39
2025-05-17,토,롯데,삼성,0.925265306122449,롯데,2.0,2,18.3,2.2,86.4,6.0,0.0127,0.27,0.0029,2,1,2,50.2
2025-05-17,토,롯데,삼성,0.925265306122449,롯데,2.0,1,18.3,2.2,86.4,6.0,0.0127,0.27,0.0029,2,1,2,50.2
2025-05-17,토,롯데,삼성,0.925265306122449,롯데,2.0,2,18.3,2.2,86.4,6.0,0.0127,0.27,0.0029,2,1,2,50.2
2025-05-17,토,롯데,삼성,0.925265306122449,롯데,2.0,1,18.3,2.2,86.4,6.0,0.0127,0.27,0.0029,2,1,2,50.2
2025-05-17,토,NC,키움,0.1038802460202605,NC,7.5,1,18.3,2.2,86.4,6.0,0.0127,0.27,0.0029,2,1,2,37.76
2025-05-17,토,NC,키움,0.1038802460202605,키움,16.5,-1,18.3,2.2,86.4,6.0,0.0127,0.27,0.0029,2,1,2,37.76
2025-05-17,토,NC,키움,0.24932163531114326,NC,7.5,1,18.3,2.2,86.4,6.0,0.0127,0.27,0.0029,2,1,2,37.76
2025-05-17,토,NC,키움,0.24932163531114326,키움,16.5,-1,18.3,2.2,86.4,6.0,0.0127,0.27,0.0029,2,1,2,37.76
2025-05-18,일,LG,KT,0.9696421052631579,LG,0.0,4,15.6,0.0,59.3,10.5,0.0091,0.29,0.0029,2,1,1,63.2
2025-05-18,일,KIA,두산,1.0,KIA,7.0,1,15.6,0.0,59.3,10.5,0.0091,0.29,0.0029,2,1,1,13.8
2025-05-18,일,한화,SSG,0.849702604088569,SSG,7.0,-4,15.6,0.0,59.3,10.5,0.0091,0.29,0.0029,2,1,1,32.8
2025-05-18,일,롯데,삼성,0.925265306122449,롯데,2.0,3,15.6,0.0,59.3,10.5,0.0091,0.29,0.0029,2,1,1,41.76
2025-05-18,일,NC,키움,0.29196816208393633,NC,7.5,5,15.6,0.0,59.3,10.5,0.0091,0.29,0.0029,2,1,1,30.84
2025-05-20,화,NC,한화,0.20337373371924747,한화,2.0,-3,22.2,1.0,85.5,3.0,0.0149,0.3,0.0028,2,1,2,27.46
2025-05-20,화,KT,KIA,0.8590374331550802,KT,8.0,2,22.2,1.0,85.5,3.0,0.0149,0.3,0.0028,2,1,2,38.91
2025-05-20,화,롯데,LG,0.925265306122449,LG,0.0,-8,22.2,1.0,85.5,3.0,0.0149,0.3,0.0028,2,1,2,32.74
2025-05-20,화,두산,SSG,0.7487157894736842,SSG,7.0,-2,22.2,1.0,85.5,3.0,0.0149,0.3,0.0028,2,1,2,75.05
2025-05-20,화,키움,삼성,0.7827281414237935,삼성,9.0,-3,22.2,1.0,85.5,3.0,0.0149,0.3,0.0028,2,1,2,50.78
2025-05-21,수,NC,한화,0.1891732995658466,NC,8.0,3,25.5,0.0,75.5,7.0,0.0105,0.27,0.0028,2,1,2,31.59
2025-05-21,수,KT,KIA,0.8717647058823529,KT,7.5,2,25.5,0.0,75.5,7.0,0.0105,0.27,0.0028,2,1,2,43.01
2025-05-21,수,롯데,LG,0.925265306122449,롯데,3.0,0,25.5,0.0,75.5,7.0,0.0105,0.27,0.0028,2,1,2,37.77
2025-05-21,수,두산,SSG,0.5916631578947369,SSG,6.5,-8,25.5,0.0,75.5,7.0,0.0105,0.27,0.0028,2,1,2,79.46
2025-05-21,수,키움,삼성,0.7879240324892499,삼성,8.5,-5,25.5,0.0,75.5,7.0,0.0105,0.27,0.0028,2,1,2,48.1
2025-05-22,목,NC,한화,0.22634768451519538,NC,7.0,1,23.9,0.8,68.0,6.1,0.0132,0.34,0.0029,2,1,2,35.05
2025-05-22,목,KT,KIA,0.8933155080213904,KIA,7.5,-5,23.9,0.8,68.0,6.1,0.0132,0.34,0.0029,2,1,2,52.23
2025-05-22,목,롯데,LG,0.925265306122449,롯데,2.0,7,23.9,0.8,68.0,6.1,0.0132,0.34,0.0029,2,1,2,43.98
2025-05-22,목,두산,SSG,0.6144,두산,10.5,1,23.9,0.8,68.0,6.1,0.0132,0.34,0.0029,2,1,2,85.13
2025-05-22,목,키움,삼성,0.771978021978022,삼성,7.5,-2,23.9,0.8,68.0,6.1,0.0132,0.34,0.0029,2,1,2,57.14
2025-05-23,금,삼성,KIA,1.0,KIA,7.5,-1,19.4,1.2,53.8,0.0,0.0165,0.35,0.0027,2,1,3,49.3
2025-05-23,금,키움,KT,0.25316531294792166,KT,7.5,-2,19.4,1.2,53.8,0.0,0.0165,0.35,0.0027,2,1,3,75.61
2025-05-23,금,SSG,LG,0.8760869565217392,LG,0.0,-1,19.4,1.2,53.8,0.0,0.0165,0.35,0.0027,2,1,3,44.45
2025-05-23,금,한화,롯데,0.849702604088569,한화,2.5,2,19.4,1.2,53.8,0.0,0.0165,0.35,0.0027,2,1,3,44.87
2025-05-23,금,두산,NC,0.7555368421052632,두산,11.0,0,19.4,1.2,53.8,0.0,0.0165,0.35,0.0027,2,1,3,91.82
2025-05-24,토,삼성,KIA,1.0,삼성,7.5,4,15.6,4.3,69.1,0.3,0.0104,0.27,0.0023,2,1,3,52.33
2025-05-24,토,키움,KT,0.43687290969899667,KT,6.5,-6,15.6,4.3,69.1,0.3,0.0104,0.27,0.0023,2,1,3,66.08
2025-05-24,토,SSG,LG,1.0,SSG,6.5,1,15.6,4.3,69.1,0.3,0.0104,0.27,0.0023,2,1,3,48.11
2025-05-24,토,한화,롯데,0.849702604088569,롯데,2.0,-2,15.6,4.3,69.1,0.3,0.0104,0.27,0.0023,2,1,3,46.39
2025-05-24,토,두산,NC,0.9380631578947368,NC,6.5,-4,15.6,4.3,69.1,0.3,0.0104,0.27,0.0023,2,1,3,83.27
2025-05-25,일,삼성,KIA,1.0,삼성,7.5,1,17.4,0.0,61.0,13.1,0.0114,0.29,0.0028,2,1,1,45.07
2025-05-25,일,키움,KT,0.40665312947921645,KT,6.5,-2,17.4,0.0,61.0,13.1,0.0114,0.29,0.0028,2,1,1,52.23
2025-05-25,일,SSG,LG,1.0,LG,0.0,-6,17.4,0.0,61.0,13.1,0.0114,0.29,0.0028,2,1,1,35.6
2025-05-25,일,한화,롯데,0.849702604088569,한화,2.5,1,17.4,0.0,61.0,13.1,0.0114,0.29,0.0028,2,1,1,32.8
2025-05-25,일,두산,NC,0.8645894736842106,두산,11.0,2,17.4,0.0,61.0,13.1,0.0114,0.29,0.0028,2,1,1,63.2
2025-05-27,화,LG,한화,1.0,LG,0.0,1,20.8,0.0,57.0,12.3,0.021,0.48,0.005,2,1,1,75.05
2025-05-27,화,삼성,롯데,1.0,삼성,7.5,4,20.8,0.0,57.0,12.3,0.021,0.48,0.005,2,1,1,31.91
2025-05-27,화,SSG,NC,0.5271304347826087,SSG,8.0,0,20.8,0.0,57.0,12.3,0.021,0.48,0.005,2,1,1,33.44
2025-05-27,화,KT,두산,0.44679144385026737,KT,6.5,1,20.8,0.0,57.0,12.3,0.021,0.48,0.005,2,1,1,38.91
2025-05-27,화,KIA,키움,0.7488292682926829,KIA,8.5,2,20.8,0.0,57.0,12.3,0.021,0.48,0.005,2,1,1,11.49
2025-05-28,수,LG,한화,1.0,한화,2.5,-1,20.8,0.0,62.0,8.4,0.0183,0.43,0.0043,2,1,1,79.46
2025-05-28,수,SSG,NC,0.5542173913043478,SSG,7.0,8,20.8,0.0,62.0,8.4,0.0183,0.43,0.0043,2,1,1,32.95
2025-05-28,수,KT,두산,0.4717647058823529,두산,11.0,-9,20.8,0.0,62.0,8.4,0.0183,0.43,0.0043,2,1,1,43.01
2025-05-28,수,KIA,키움,0.8057073170731708,KIA,7.5,6,20.8,0.0,62.0,8.4,0.0183,0.43,0.0043,2,1,1,12.69
2025-05-29,목,LG,한화,1.0,LG,0.0,2,21.2,0.0,58.4,11.7,0.0147,0.36,0.0033,2,1,1,85.13
2025-05-29,목,삼성,롯데,1.0,삼성,7.0,6,21.2,0.0,58.4,11.7,0.0147,0.36,0.0033,2,1,1,38.77
2025-05-29,목,SSG,NC,0.5854782608695652,SSG,7.0,1,21.2,0.0,58.4,11.7,0.0147,0.36,0.0033,2,1,1,39.06
2025-05-29,목,KT,두산,0.4940106951871658,KT,6.5,10,21.2,0.0,58.4,11.7,0.0147,0.36,0.0033,2,1,1,52.23
2025-05-29,목,KIA,키움,0.8842439024390244,KIA,8.0,0,21.2,0.0,58.4,11.7,0.0147,0.36,0.0033,2,1,1,14.87
2025-05-30,금,NC,한화,0.5605553545586107,한화,2.5,-6,22.2,0.0,55.0,12.1,0.0182,0.4,0.0033,2,1,1,36.86
2025-05-30,금,KT,KIA,1.0,KT,5.5,2,22.2,0.0,55.0,12.1,0.0182,0.4,0.0033,2,1,1,66.77
2025-05-30,금,키움,두산,0.5483755375059723,두산,11.0,-5,22.2,0.0,55.0,12.1,0.0182,0.4,0.0033,2,1,1,75.61
2025-05-30,금,롯데,SSG,0.925265306122449,롯데,3.5,1,22.2,0.0,55.0,12.1,0.0182,0.4,0.0033,2,1,1,47.34
2025-05-30,금,LG,삼성,1.0,삼성,6.0,-1,22.2,0.0,55.0,12.1,0.0182,0.4,0.0033,2,1,1,91.82
2025-05-31,토,NC,한화,0.7571002170767004,한화,1.5,-3,21.5,0.0,55.0,7.3,0.0167,0.38,0.0036,2,1,2,37.76
2025-05-31,토,KT,KIA,1.0,KT,4.5,4,21.5,0.0,55.0,7.3,0.0167,0.38,0.0036,2,1,2,83.56
2025-05-31,토,키움,두산,0.8036311514572384,키움,21.5,1,21.5,0.0,55.0,7.3,0.0167,0.38,0.0036,2,1,2,66.08
2025-05-31,토,롯데,SSG,0.925265306122449,SSG,6.0,-3,21.5,0.0,55.0,7.3,0.0167,0.38,0.0036,2,1,2,50.2
2025-05-31,토,LG,삼성,1.0,삼성,5.0,-2,21.5,0.0,55.0,7.3,0.0167,0.38,0.0036,2,1,2,83.27
2025-06-01,일,NC,한화,0.6741136034732272,NC,8.0,11,22.6,0.0,57.8,10.9,0.0163,0.42,0.0038,2,1,1,26.39
2025-06-01,일,KT,KIA,1.0,KIA,7.0,-2,22.6,0.0,57.8,10.9,0.0163,0.42,0.0038,2,1,1,48.1
2025-06-01,일,키움,두산,0.7375776397515528,키움,20.5,1,22.6,0.0,57.8,10.9,0.0163,0.42,0.0038,2,1,1,42.95
2025-06-01,일,롯데,SSG,0.925265306122449,SSG,5.0,-1,22.6,0.0,57.8,10.9,0.0163,0.42,0.0038,2,1,1,33.78
2025-06-01,일,LG,삼성,1.0,삼성,4.0,-2,22.6,0.0,57.8,10.9,0.0163,0.42,0.0038,2,1,1,50.6
2025-06-03,화,두산,KIA,1.0,KIA,7.0,-8,20.9,0.0,56.9,11.9,0.0113,0.33,0.0032,2,1,1,75.11
2025-06-03,화,한화,KT,0.849702604088569,한화,1.5,9,20.9,0.0,56.9,11.9,0.0113,0.33,0.0032,2,1,1,36.87
2025-06-03,화,NC,LG,0.6302912445730825,LG,0.0,-15,20.9,0.0,56.9,11.9,0.0113,0.33,0.0032,2,1,1,29.37
2025-06-03,화,SSG,삼성,1.0,SSG,5.0,2,20.9,0.0,56.9,11.9,0.0113,0.33,0.0032,2,1,1,33.72
2025-06-03,화,롯데,키움,0.925265306122449,롯데,3.5,8,20.9,0.0,56.9,11.9,0.0113,0.33,0.0032,2,1,1,33.1
2025-06-04,수,두산,KIA,1.0,KIA,6.0,-5,20.5,0.0,55.3,12.1,0.0119,0.27,0.0032,2,1,1,79.53
2025-06-04,수,한화,KT,0.849702604088569,한화,0.5,1,20.5,0.0,55.3,12.1,0.0119,0.27,0.0032,2,1,1,36.22
2025-06-04,수,NC,LG,0.23674927641099855,NC,8.0,1,20.5,0.0,55.3,12.1,0.0119,0.27,0.0032,2,1,1,33.79
2025-06-04,수,SSG,삼성,0.6828695652173913,SSG,4.0,3,20.5,0.0,55.3,12.1,0.0119,0.27,0.0032,2,1,1,33.24
2025-06-04,수,롯데,키움,0.925265306122449,키움,20.5,-3,20.5,0.0,55.3,12.1,0.0119,0.27,0.0032,2,1,1,38.2
2025-06-05,목,두산,KIA,1.0,두산,12.0,1,21.7,0.0,49.8,12.5,0.0177,0.31,0.0034,2,1,1,106.5
2025-06-05,목,한화,KT,0.849702604088569,KT,5.5,-7,21.7,0.0,49.8,12.5,0.0177,0.31,0.0034,2,1,1,49.51
2025-06-05,목,NC,LG,0.4050741678726483,LG,0.0,-2,21.7,0.0,49.8,12.5,0.0177,0.31,0.0034,2,1,1,46.87
2025-06-05,목,SSG,삼성,0.8379565217391305,삼성,5.0,-2,21.7,0.0,49.8,12.5,0.0177,0.31,0.0034,2,1,1,49.25
2025-06-05,목,롯데,키움,0.925265306122449,키움,20.5,-5,21.7,0.0,49.8,12.5,0.0177,0.31,0.0034,2,1,1,55.6
2025-06-06,금,KIA,한화,1.0,KIA,6.0,1,24.1,0.0,42.6,12.0,0.0166,0.36,0.0036,2,1,1,20.31
2025-06-06,금,키움,LG,0.9555661729574773,키움,19.5,1,24.1,0.0,42.6,12.0,0.0166,0.36,0.0036,2,1,1,97.14
2025-06-06,금,두산,롯데,1.0,두산,11.0,3,24.1,0.0,42.6,12.0,0.0166,0.36,0.0036,2,1,1,114.87
2025-06-06,금,삼성,NC,1.0,삼성,4.0,4,24.1,0.0,42.6,12.0,0.0166,0.36,0.0036,2,1,1,64.46
2025-06-06,금,KT,SSG,1.0,KT,4.5,7,24.1,0.0,42.6,12.0,0.0166,0.36,0.0036,2,1,1,84.85
2025-06-07,토,KIA,한화,1.0,한화,0.5,-1,23.7,0.1,61.4,4.6,0.0111,0.36,0.0032,2,1,2,22.46
2025-06-07,토,키움,LG,0.9555661729574773,키움,18.5,3,23.7,0.1,61.4,4.6,0.0111,0.36,0.0032,2,1,2,84.91
2025-06-07,토,두산,롯데,1.0,롯데,3.5,-5,23.7,0.1,61.4,4.6,0.0111,0.36,0.0032,2,1,2,104.18
2025-06-07,토,삼성,NC,1.0,NC,8.0,-4,23.7,0.1,61.4,4.6,0.0111,0.36,0.0032,2,1,2,68.42
2025-06-07,토,KT,SSG,0.8959893048128342,KT,3.5,1,23.7,0.1,61.4,4.6,0.0111,0.36,0.0032,2,1,2,106.19
2025-06-08,일,KIA,한화,0.9066341463414634,KIA,6.0,1,25.1,0.6,69.3,7.4,0.0089,0.29,0.0027,2,1,2,10.26
2025-06-08,일,키움,LG,0.9555661729574773,LG,0.0,-5,25.1,0.6,69.3,7.4,0.0089,0.29,0.0027,2,1,2,42.95
2025-06-08,일,두산,롯데,1.0,롯데,3.5,-2,25.1,0.6,69.3,7.4,0.0089,0.29,0.0027,2,1,2,50.6
2025-06-08,일,삼성,NC,1.0,삼성,4.0,1,25.1,0.6,69.3,7.4,0.0089,0.29,0.0027,2,1,2,37.72
2025-06-08,일,KT,SSG,0.6965775401069518,SSG,5.0,-1,25.1,0.6,69.3,7.4,0.0089,0.29,0.0027,2,1,2,48.1
2025-06-10,화,KT,롯데,0.5780213903743315,KT,3.5,9,21.7,0.0,71.6,4.1,0.015,0.31,0.0028,2,1,2,39.56
2025-06-10,화,키움,NC,0.2391304347826087,키움,19.0,0,21.7,0.0,71.6,4.1,0.015,0.31,0.0028,2,1,2,52.19
2025-06-10,화,한화,두산,0.8342580096966062,한화,0.5,4,21.7,0.0,71.6,4.1,0.015,0.31,0.0028,2,1,2,36.87
2025-06-10,화,LG,SSG,0.7250947368421052,SSG,4.0,-4,21.7,0.0,71.6,4.1,0.015,0.31,0.0028,2,1,2,75.11
2025-06-10,화,KIA,삼성,0.7749756097560976,삼성,3.0,-8,21.7,0.0,71.6,4.1,0.015,0.31,0.0028,2,1,2,10.67
2025-06-11,수,KT,롯데,0.6297860962566845,롯데,3.5,-1,22.7,0.0,54.6,13.5,0.0153,0.33,0.0034,2,1,1,43.73
2025-06-11,수,키움,NC,0.24092212135690397,NC,8.5,-6,22.7,0.0,54.6,13.5,0.0153,0.33,0.0034,2,1,1,49.45
2025-06-11,수,한화,두산,0.849702604088569,한화,0.5,8,22.7,0.0,54.6,13.5,0.0153,0.33,0.0034,2,1,1,36.22
2025-06-11,수,LG,SSG,0.7659789473684211,LG,0.0,2,22.7,0.0,54.6,13.5,0.0153,0.33,0.0034,2,1,1,79.53
2025-06-11,수,KIA,삼성,0.8448780487804878,KIA,6.0,3,22.7,0.0,54.6,13.5,0.0153,0.33,0.0034,2,1,1,11.78
2025-06-12,목,KT,롯데,0.6619251336898395,롯데,3.5,-5,25.5,0.0,50.4,12.4,0.0198,0.42,0.0042,2,1,1,66.37
2025-06-12,목,키움,NC,0.2633779264214047,NC,8.5,-2,25.5,0.0,50.4,12.4,0.0198,0.42,0.0042,2,1,1,73.42
2025-06-12,목,한화,두산,0.849702604088569,한화,0.5,1,25.5,0.0,50.4,12.4,0.0198,0.42,0.0042,2,1,1,49.51
2025-06-12,목,LG,SSG,0.7714105263157894,LG,0.0,2,25.5,0.0,50.4,12.4,0.0198,0.42,0.0042,2,1,1,106.5
2025-06-12,목,KIA,삼성,0.8176097560975609,삼성,4.0,-1,25.5,0.0,50.4,12.4,0.0198,0.42,0.0042,2,1,1,17.27
2025-06-13,금,NC,KIA,0.3781657018813314,NC,8.0,3,24.0,1.5,60.9,3.8,0.0244,0.44,0.0049,2,1,3,49.28
2025-06-14,토,NC,KIA,0.6783646888567294,KIA,7.0,-1,25.6,0.0,66.3,5.9,0.0151,0.3,0.0036,2,1,1,50.49
2025-06-14,토,삼성,KT,1.0,KT,5.0,-7,25.6,0.0,66.3,5.9,0.0151,0.3,0.0036,2,1,1,68.42
2025-06-14,토,한화,LG,0.849702604088569,한화,0.5,0,25.6,0.0,66.3,5.9,0.0151,0.3,0.0036,2,1,1,58.73
2025-06-14,토,SSG,롯데,1.0,롯데,3.0,-2,25.6,0.0,66.3,5.9,0.0151,0.3,0.0036,2,1,1,60.65
2025-06-14,토,두산,키움,0.7743157894736842,두산,13.5,3,25.6,0.0,66.3,5.9,0.0151,0.3,0.0036,2,1,1,104.18
2025-06-15,일,NC,KIA,0.5639471780028944,KIA,6.5,-2,26.3,11.8,69.6,7.8,0.0139,0.31,0.0038,2,1,2,26.39
2025-06-15,일,삼성,KT,1.0,KT,4.5,-12,26.3,11.8,69.6,7.8,0.0139,0.31,0.0038,2,1,2,37.72
2025-06-15,일,한화,LG,0.849702604088569,한화,0.0,5,26.3,11.8,69.6,7.8,0.0139,0.31,0.0038,2,1,2,26.58
2025-06-15,일,SSG,롯데,0.9113043478260869,SSG,6.0,1,26.3,11.8,69.6,7.8,0.0139,0.31,0.0038,2,1,2,28.72
2025-06-15,일,두산,키움,0.4944842105263158,두산,13.0,1,26.3,11.8,69.6,7.8,0.0139,0.31,0.0038,2,1,2,50.6
2025-06-17,화,롯데,한화,0.925265306122449,한화,0.0,-6,24.8,0.0,73.3,8.6,0.0139,0.35,0.0033,2,1,1,33.1
2025-06-17,화,KIA,KT,0.5168780487804878,KIA,6.5,7,24.8,0.0,73.3,8.6,0.0139,0.35,0.0033,2,1,1,10.67
2025-06-17,화,LG,NC,0.6344842105263158,NC,9.0,-4,24.8,0.0,73.3,8.6,0.0139,0.35,0.0033,2,1,1,75.11
2025-06-17,화,삼성,두산,0.9601666666666666,삼성,5.0,11,24.8,0.0,73.3,8.6,0.0139,0.35,0.0033,2,1,1,33.38
2025-06-17,화,키움,SSG,0.3705805064500717,SSG,6.0,-10,24.8,0.0,73.3,8.6,0.0139,0.35,0.0033,2,1,1,52.19
2025-06-18,수,롯데,한화,0.925265306122449,롯데,3.5,3,25.5,0.0,65.3,10.3,0.018,0.41,0.0039,2,1,1,38.2
2025-06-18,수,KIA,KT,0.7956585365853659,KIA,5.5,2,25.5,0.0,65.3,10.3,0.018,0.41,0.0039,2,1,1,11.78
2025-06-18,수,LG,NC,0.678021052631579,LG,0.5,1,25.5,0.0,65.3,10.3,0.018,0.41,0.0039,2,1,1,79.53
2025-06-18,수,삼성,두산,0.974375,삼성,4.0,3,25.5,0.0,65.3,10.3,0.018,0.41,0.0039,2,1,1,34.84
2025-06-18,수,키움,SSG,0.41453655040611564,키움,22.0,1,25.5,0.0,65.3,10.3,0.018,0.41,0.0039,2,1,1,49.45
2025-06-19,목,롯데,한화,0.925265306122449,롯데,2.5,1,28.1,0.8,57.9,8.8,0.0233,0.43,0.0034,2,1,2,55.6
2025-06-19,목,KIA,KT,0.6867804878048781,KIA,4.5,5,28.1,0.8,57.9,8.8,0.0233,0.43,0.0034,2,1,2,17.27
2025-06-19,목,LG,NC,0.6583578947368421,NC,8.0,-3,28.1,0.8,57.9,8.8,0.0233,0.43,0.0034,2,1,2,106.5
2025-06-19,목,삼성,두산,0.973125,두산,13.0,-1,28.1,0.8,57.9,8.8,0.0233,0.43,0.0034,2,1,2,50.69
2025-06-19,목,키움,SSG,0.41997133301481127,SSG,5.0,-2,28.1,0.8,57.9,8.8,0.0233,0.43,0.0034,2,1,2,73.42
2025-06-20,금,롯데,삼성,0.8943265306122449,롯데,2.0,2,24.1,51.1,93.4,0.0,0.0101,0.25,0.0023,1,1,3,59.84
2025-06-21,토,SSG,KIA,1.0,SSG,5.0,0,22.0,0.2,88.1,0.0,0.0109,0.28,0.0024,1,1,3,60.65
2025-06-21,토,KT,NC,0.7315508021390374,KT,5.0,2,22.0,0.2,88.1,0.0,0.0109,0.28,0.0024,1,1,3,106.19
